"codigo_ocorrencia";"ocorrencia_classificacao";"ocorrencia_latitude";"ocorrencia_longitude";"ocorrencia_cidade";"ocorrencia_uf";"ocorrencia_pais";"ocorrencia_aerodromo";"ocorrencia_dia";"ocorrencia_hora";"investigacao_aeronave_liberada";"investigacao_status";"divulgacao_relatorio_numero";"divulgacao_relatorio_publicado";"divulgacao_dia_publicacao";"total_recomendacoes";"total_aeronaves_envolvidas";"ocorrencia_saida_pista";"Mes";"Dia_mes";"Semana_mes";"Dia_Semana";"Hora"
79652;"INCIDENTE";-19,64111111111;-43,97194444444;"CONFINS";"MG";"BRASIL";"SBCF";2020-11-06;14:20:00;"SIM";"FINALIZADA";"";"NÃO";NA;0;1;"NÃO";11;6;1;6;14
79663;"INCIDENTE GRAVE";NA;NA;"ANANINDEUA";"PA";"BRASIL";"SBBE";2020-11-06;14:57:00;"SIM";"FINALIZADA";"";"NÃO";NA;0;1;"NÃO";11;6;1;6;14
79675;"INCIDENTE";NA;NA;"SÃO FRANCISCO DO SUL";"SC";"BRASIL";"";2020-11-06;14:30:00;"SIM";"FINALIZADA";"";"NÃO";NA;0;1;"NÃO";11;6;1;6;14
79664;"INCIDENTE";NA;NA;"BOITUVA";"SP";"BRASIL";"";2020-11-07;09:39:00;"SIM";"FINALIZADA";"";"NÃO";NA;0;1;"NÃO";11;7;1;7;9
79874;"ACIDENTE";NA;NA;"ARAPONGAS";"PR";"BRASIL";"";2020-11-08;21:00:00;"SIM";"FINALIZADA";"";"NÃO";NA;0;1;"NÃO";11;8;2;1;21
79667;"INCIDENTE";-22,8119444444;-43,2505555555;"RIO DE JANEIRO";"RJ";"BRASIL";"SBGL";2020-11-11;01:20:00;"SIM";"FINALIZADA";"";"NÃO";NA;0;1;"NÃO";11;11;2;4;1
79681;"INCIDENTE";NA;NA;"BOM RETIRO";"SC";"BRASIL";"";2020-11-11;17:00:00;"SIM";"FINALIZADA";"";"NÃO";NA;0;1;"NÃO";11;11;2;4;17
79666;"INCIDENTE";-1,380277777777;-48,47619444444;"BELÉM";"PA";"BRASIL";"SBBE";2020-11-12;19:30:00;"SIM";"FINALIZADA";"";"NÃO";NA;0;1;"NÃO";11;12;2;5;19
79674;"INCIDENTE";-22,81;-43,2505555555;"RIO DE JANEIRO";"RJ";"BRASIL";"SBGL";2020-11-13;06:39:00;"SIM";"FINALIZADA";"";"NÃO";NA;0;1;"NÃO";11;13;2;6;6
79668;"INCIDENTE";-2,58527777777;-44,2341666666;"SÃO LUÍS";"MA";"BRASIL";"SBSL";2020-11-14;12:12:00;"SIM";"FINALIZADA";"";"NÃO";NA;0;1;"NÃO";11;14;2;7;12
79669;"ACIDENTE";-22,627916;-47,834251;"SÃO PEDRO";"SP";"BRASIL";"";2020-11-14;14:20:00;"SIM";"FINALIZADA";"A-138/CENIPA/2020";"NÃO";NA;0;1;"NÃO";11;14;2;7;14
79670;"INCIDENTE";-16,43805556;-39,08388889;"PORTO SEGURO";"BA";"BRASIL";"SBPS";2020-11-14;23:16:00;"SIM";"FINALIZADA";"";"NÃO";NA;0;1;"NÃO";11;14;2;7;23
79671;"ACIDENTE";NA;NA;"SÃO MIGUEL DO IGUAÇU";"PR";"BRASIL";"";2020-11-14;12:40:00;"SIM";"FINALIZADA";"A-139/CENIPA/2020";"SIM";2021-07-08;0;1;"NÃO";11;14;2;7;12
79673;"INCIDENTE";-22,81;-43,25055555555;"RIO DE JANEIRO";"RJ";"BRASIL";"SBGL";2020-11-15;22:52:00;"SIM";"FINALIZADA";"";"NÃO";NA;0;1;"NÃO";11;15;3;1;22
79680;"INCIDENTE";-27,670277777;-48,5525;"FLORIANÓPOLIS";"SC";"BRASIL";"SBFL";2020-11-15;01:40:00;"SIM";"FINALIZADA";"";"NÃO";NA;0;1;"NÃO";11;15;3;1;1
79672;"INCIDENTE";-7,84444444;-34,89138889;"IGARASSU";"PE";"BRASIL";"SIFC";2020-11-16;10:50:00;"SIM";"FINALIZADA";"";"NÃO";NA;0;1;"NÃO";11;16;3;2;10
79678;"ACIDENTE";-14,050556;-60,344722;"VILA BELA DA SANTÍSSIMA TRINDADE";"MT";"BRASIL";"";2020-11-16;14:15:00;"SIM";"FINALIZADA";"";"NÃO";NA;0;1;"NÃO";11;16;3;2;14
79683;"INCIDENTE";-7,599444;-72,769444;"CRUZEIRO DO SUL";"AC";"BRASIL";"SBCZ";2020-11-16;22:00:00;"SIM";"FINALIZADA";"";"NÃO";NA;0;1;"NÃO";11;16;3;2;22
79679;"INCIDENTE";-23,4355555555;-46,4730555555;"GUARULHOS";"SP";"BRASIL";"SBGR";2020-11-17;16:00:00;"SIM";"FINALIZADA";"";"NÃO";NA;0;1;"NÃO";11;17;3;3;16
79684;"INCIDENTE";NA;NA;"PORTO ALEGRE";"RS";"BRASIL";"SBPA";2020-11-17;20:18:00;"SIM";"FINALIZADA";"";"NÃO";NA;0;1;"NÃO";11;17;3;3;20
79730;"INCIDENTE";-23,43555555555;-46,47305555555;"SÃO PAULO";"SP";"BRASIL";"";2020-11-17;16:00:00;"SIM";"FINALIZADA";"";"NÃO";NA;0;1;"NÃO";11;17;3;3;16
79685;"ACIDENTE";-2,523568;-47,518133;"IPIXUNA DO PARÁ";"PA";"BRASIL";"";2020-11-19;15:00:00;"SIM";"FINALIZADA";"";"NÃO";NA;0;1;"SIM";11;19;3;5;15
79687;"INCIDENTE";-4,242222;-56,000833;"ALTAMIRA";"PA";"BRASIL";"SBIH";2020-11-19;17:26:00;"SIM";"FINALIZADA";"";"NÃO";NA;0;1;"NÃO";11;19;3;5;17
79700;"INCIDENTE";-15,8711111111;-47,9186111111;"BRASÍLIA";"DF";"BRASIL";"SBBR";2020-11-20;00:15:00;"SIM";"FINALIZADA";"";"NÃO";NA;0;1;"NÃO";11;20;3;6;0
79689;"INCIDENTE";-12,588056;-52,090833;"QUERÊNCIA";"MT";"BRASIL";"";2020-11-23;16:30:00;"SIM";"FINALIZADA";"";"NÃO";NA;0;1;"SIM";11;23;4;2;16
79698;"INCIDENTE";-9,51722222222;-35,7836111111;"MACEIÓ";"AL";"BRASIL";"SBMO";2020-11-23;10:35:00;"SIM";"FINALIZADA";"";"NÃO";NA;0;1;"NÃO";11;23;4;2;10
79706;"INCIDENTE";19,90916667;43,98916667;"BELO HORIZONTE";"MG";"BRASIL";"SBPR";2020-11-23;14:00:00;"SIM";"FINALIZADA";"";"NÃO";NA;0;1;"NÃO";11;23;4;2;14
79690;"INCIDENTE GRAVE";-10,182778;-48,545833;"PORTO NACIONAL";"TO";"BRASIL";"SWEJ";2020-11-24;20:00:00;"SIM";"FINALIZADA";"";"NÃO";NA;0;1;"NÃO";11;24;4;3;20
79709;"INCIDENTE";-3,04111111111;-60,0505555555;"MANAUS";"AM";"BRASIL";"SBEG";2020-11-24;01:00:00;"SIM";"FINALIZADA";"";"NÃO";NA;0;1;"NÃO";11;24;4;3;1
79688;"INCIDENTE";-45,1905;-18,225;"TRÊS MARIAS";"MG";"BRASIL";"SNAS";2020-11-25;15:40:00;"SIM";"FINALIZADA";"";"NÃO";NA;0;1;"NÃO";11;25;4;4;15
79704;"INCIDENTE";-22,81;-43,2505555555;"RIO DE JANEIRO";"RJ";"BRASIL";"SBGL";2020-11-25;13:07:00;"SIM";"FINALIZADA";"";"NÃO";NA;0;1;"NÃO";11;25;4;4;13
79691;"INCIDENTE GRAVE";-19,8519;-43,9505;"BELO HORIZONTE";"MG";"BRASIL";"SBBH";2020-11-26;20:10:00;"SIM";"FINALIZADA";"";"NÃO";NA;0;1;"NÃO";11;26;4;5;20
79694;"INCIDENTE";-15,8711111111;-47,9186111111;"BRASÍLIA";"DF";"BRASIL";"SBBR";2020-11-26;10:28:00;"SIM";"FINALIZADA";"";"NÃO";NA;0;1;"NÃO";11;26;4;5;10
79692;"ACIDENTE";-21,148611;-48,988056;"CATANDUVA";"SP";"BRASIL";"SDCD";2020-11-28;12:50:00;"SIM";"FINALIZADA";"A-140/CENIPA/2020";"SIM";2021-07-21;1;1;"SIM";11;28;4;7;12
79703;"INCIDENTE";-7,14833333333;-34,9505555555;"JOÃO PESSOA";"PB";"BRASIL";"SBJP";2020-11-28;16:00:00;"SIM";"FINALIZADA";"";"NÃO";NA;0;1;"NÃO";11;28;4;7;16
79696;"INCIDENTE GRAVE";-18,368333;-50,426111;"QUIRINÓPOLIS";"GO";"BRASIL";"";2020-11-29;10:00:00;"SIM";"FINALIZADA";"";"NÃO";NA;0;1;"NÃO";11;29;5;1;10
79697;"ACIDENTE";-17,473611;-57,450556;"POCONÉ";"MT";"BRASIL";"";2020-11-30;18:00:00;"NÃO";"ATIVA";"A-142/CENIPA/2020";"NÃO";NA;0;1;"NÃO";11;30;5;2;18
79699;"INCIDENTE";-23,4355555555;-46,4730555555;"GUARULHOS";"SP";"BRASIL";"SBGR";2020-11-30;17:00:00;"SIM";"FINALIZADA";"";"NÃO";NA;0;1;"NÃO";11;30;5;2;17
79750;"INCIDENTE";-16,625556;-49,349444;"GOIÂNIA";"GO";"BRASIL";"SBNV";2020-12-01;11:30:00;"SIM";"FINALIZADA";"";"NÃO";NA;0;1;"NÃO";12;1;1;3;11
79701;"ACIDENTE";-25,386944;-49,003611;"QUATRO BARRAS";"PR";"BRASIL";"";2020-12-02;16:35:00;"SIM";"ATIVA";"A-143/CENIPA/2020";"NÃO";NA;0;1;"NÃO";12;2;1;4;16
79702;"INCIDENTE";-22,81;-43,2505555555;"RIO DE JANEIRO";"RJ";"BRASIL";"SBGL";2020-12-02;16:30:00;"SIM";"FINALIZADA";"";"NÃO";NA;0;1;"NÃO";12;2;1;4;16
79739;"INCIDENTE GRAVE";-23,62611111111;-46,65638888888;"SÃO PAULO";"SP";"BRASIL";"SBSP";2020-12-03;14:42:00;"SIM";"ATIVA";"IG-144/CENIPA/2020";"NÃO";NA;0;2;"NÃO";12;3;1;5;14
79705;"INCIDENTE GRAVE";-23,483056;-47,486389;"SOROCABA";"SP";"BRASIL";"SDCO";2020-12-04;15:30:00;"SIM";"FINALIZADA";"";"NÃO";NA;0;1;"NÃO";12;4;1;6;15
79707;"INCIDENTE";-22,81;-43,2505555555;"RIO DE JANEIRO";"RJ";"BRASIL";"SBRJ";2020-12-05;12:25:00;"SIM";"FINALIZADA";"";"NÃO";NA;0;1;"NÃO";12;5;1;7;12
79712;"INCIDENTE GRAVE";-9,27361;-44,98666;"BOM JESUS";"PI";"BRASIL";"";2020-12-06;11:00:00;"SIM";"ATIVA";"IG-145/CENIPA/2020";"NÃO";NA;0;1;"SIM";12;6;1;1;11
79713;"ACIDENTE";NA;NA;"SANTA VITÓRIA DO PALMAR";"RS";"BRASIL";"";2020-12-06;13:15:00;"SIM";"FINALIZADA";"A-146/CENIPA/2020";"SIM";2021-07-08;3;1;"NÃO";12;6;1;1;13
79711;"INCIDENTE";-8,71361111111;-63,9027777777;"PORTO VELHO";"RO";"BRASIL";"SBPV";2020-12-08;04:23:00;"SIM";"FINALIZADA";"";"NÃO";NA;0;1;"NÃO";12;8;2;3;4
79714;"INCIDENTE";-24,308333;-42,711389;"RIO DE JANEIRO";"RJ";"BRASIL";"9PAA";2020-12-08;14:50:00;"SIM";"FINALIZADA";"";"NÃO";NA;0;1;"NÃO";12;8;2;3;14
79717;"ACIDENTE";-11,383056;-52,495;"NÃO IDENTIFICADA";"MT";"BRASIL";"";2020-12-08;17:00:00;"SIM";"ATIVA";"A-147/CENIPA/2020";"NÃO";NA;0;1;"NÃO";12;8;2;3;17
79725;"INCIDENTE";NA;NA;"LONDRINA";"PR";"BRASIL";"SBLO";2020-12-08;18:55:00;"SIM";"";"";"NÃO";NA;0;1;"NÃO";12;8;2;3;18
79716;"INCIDENTE GRAVE";-22,223056;-54,426389;"NÃO IDENTIFICADA";"MS";"BRASIL";"";2020-12-09;19:50:00;"SIM";"FINALIZADA";"";"NÃO";NA;0;1;"NÃO";12;9;2;4;19
79720;"ACIDENTE";-30,605556;-55,056389;"SANT'ANA DO LIVRAMENTO";"RS";"BRASIL";"";2020-12-09;21:30:00;"SIM";"ATIVA";"A-148/CENIPA/2020";"NÃO";NA;0;1;"NÃO";12;9;2;4;21
79718;"INCIDENTE GRAVE";-23,509174;-46,637148;"SÃO PAULO";"SP";"BRASIL";"SBMT";2020-12-11;13:50:00;"SIM";"FINALIZADA";"";"NÃO";NA;0;1;"SIM";12;11;2;6;13
79724;"ACIDENTE";-23,021763;-44,5276677;"ANGRA DOS REIS";"RJ";"BRASIL";"";2020-12-11;21:15:00;"SIM";"ATIVA";"A-149/CENIPA/2020";"NÃO";NA;0;1;"NÃO";12;11;2;6;21
79719;"ACIDENTE";-21,375278;-54,789722;"RIO BRILHANTE";"MS";"BRASIL";"";2020-12-12;18:00:00;"SIM";"ATIVA";"A-150/CENIPA/2020";"NÃO";NA;0;1;"NÃO";12;12;2;7;18
79722;"INCIDENTE GRAVE";-19,48861;-47,24527;"PERDIZES";"MG";"BRASIL";"";2020-12-12;17:22:00;"SIM";"FINALIZADA";"";"NÃO";NA;0;1;"NÃO";12;12;2;7;17
79723;"ACIDENTE";NA;NA;"SÃO JOSÉ DOS PINHAIS";"PR";"BRASIL";"SSUL";2020-12-13;16:15:00;"SIM";"ATIVA";"A-151/CENIPA/2020";"NÃO";NA;0;1;"NÃO";12;13;2;1;16
79726;"INCIDENTE GRAVE";-19,90916;-43,98916;"BELO HORIZONTE";"MG";"BRASIL";"SBPR";2020-12-13;13:41:00;"SIM";"FINALIZADA";"";"NÃO";NA;0;1;"SIM";12;13;2;1;13
79729;"ACIDENTE";-2,803889;-48,935833;"TAILÂNDIA";"PA";"BRASIL";"";2020-12-15;20:00:00;"SIM";"FINALIZADA";"A-152/CENIPA/2020";"SIM";2021-12-30;0;1;"NÃO";12;15;3;3;20
79738;"INCIDENTE";-18,512778;-49,318056;"ITUMBIARA";"GO";"BRASIL";"";2020-12-16;20:30:00;"SIM";"FINALIZADA";"";"NÃO";NA;0;1;"NÃO";12;16;3;4;20
79737;"INCIDENTE";-19,85194;-43,95055;"BELO HORIZONTE";"MG";"BRASIL";"SBBH";2020-12-17;17:13:00;"SIM";"FINALIZADA";"";"NÃO";NA;0;1;"NÃO";12;17;3;5;17
79740;"INCIDENTE";-9,5172222;-35,78361;"RIO LARGO";"AL";"BRASIL";"SBMO";2020-12-17;14:26:00;"SIM";"FINALIZADA";"";"NÃO";NA;0;1;"NÃO";12;17;3;5;14
79741;"INCIDENTE";-19,85194;-43,95055;"BELO HORIZONTE";"MG";"BRASIL";"SBBH";2020-12-18;22:57:00;"SIM";"FINALIZADA";"";"NÃO";NA;0;1;"NÃO";12;18;3;6;22
79742;"ACIDENTE";-17,760556;-50,592222;"SANTA HELENA DE GOIÁS";"GO";"BRASIL";"";2020-12-18;14:00:00;"SIM";"ATIVA";"A-153/CENIPA/2020";"NÃO";NA;0;1;"NÃO";12;18;3;6;14
79743;"ACIDENTE";-17,869444;-49,837778;"GOIATUBA";"GO";"BRASIL";"";2020-12-18;13:00:00;"SIM";"ATIVA";"A-154/CENIPA/2020";"NÃO";NA;0;1;"NÃO";12;18;3;6;13
79744;"INCIDENTE";-19,6244444444;-43,9719444444;"BELO HORIZONTE";"MG";"BRASIL";"SBCF";2020-12-18;02:34:00;"SIM";"FINALIZADA";"";"NÃO";NA;0;1;"NÃO";12;18;3;6;2
79752;"INCIDENTE";-12,84611;-38,52361;"SALVADOR";"BA";"BRASIL";"";2020-12-19;15:30:00;"SIM";"FINALIZADA";"";"NÃO";NA;0;1;"NÃO";12;19;3;7;15
79785;"INCIDENTE";-3,041111111111;-60,05055555555;"MANAUS";"AM";"BRASIL";"SBEG";2020-12-19;12:37:00;"SIM";"FINALIZADA";"";"NÃO";NA;0;1;"NÃO";12;19;3;7;12
79746;"INCIDENTE";-3,072778;-60,021111;"MANAUS";"AM";"BRASIL";"SWFN";2020-12-20;20:40:00;"SIM";"FINALIZADA";"";"NÃO";NA;0;1;"NÃO";12;20;3;1;20
79745;"INCIDENTE";-5,36777777777;-49,1383333333;"MARABÁ";"PA";"BRASIL";"SBMA";2020-12-21;08:47:00;"SIM";"FINALIZADA";"";"NÃO";NA;0;1;"NÃO";12;21;3;2;8
79759;"INCIDENTE";-29,99388888888;-51,17111111111;"PORTO ALEGRE";"RS";"BRASIL";"SBPA";2020-12-21;23:14:00;"SIM";"FINALIZADA";"";"NÃO";NA;0;1;"NÃO";12;21;3;2;23
79766;"INCIDENTE GRAVE";-21,7;-43,4;"JUIZ DE FORA";"MG";"BRASIL";"SBJF";2020-12-21;16:20:00;"SIM";"FINALIZADA";"";"NÃO";NA;0;1;"SIM";12;21;3;2;16
79799;"INCIDENTE";NA;NA;"MUITOS CAPÕES";"RS";"BRASIL";"";2020-12-21;13:30:00;"SIM";"FINALIZADA";"";"NÃO";NA;0;1;"SIM";12;21;3;2;13
79776;"ACIDENTE";-18,883611111;-48,22527777777;"UBERLÂNDIA";"MG";"BRASIL";"SBUL";2020-12-22;21:21:00;"NÃO";"ATIVA";"A-155/CENIPA/2020";"NÃO";NA;0;1;"SIM";12;22;4;3;21
79748;"ACIDENTE";NA;NA;"SANTANA DO LIVRAMENTO";"RS";"BRASIL";"";2020-12-23;13:30:00;"SIM";"ATIVA";"A-156/CENIPA/2020";"NÃO";NA;0;1;"SIM";12;23;4;4;13
79787;"INCIDENTE";-3,775833333333;-38,53222222222;"FORTALEZA";"CE";"BRASIL";"SBFZ";2020-12-23;18:30:00;"SIM";"FINALIZADA";"";"NÃO";NA;0;1;"NÃO";12;23;4;4;18
79749;"ACIDENTE";-1,46472;-48,26306;"MARITUBA";"PA";"BRASIL";"";2020-12-26;12:05:00;"SIM";"ATIVA";"A-157/CENIPA/2020";"NÃO";NA;0;1;"NÃO";12;26;4;7;12
79751;"ACIDENTE";NA;NA;"PRESIDENTE CASTELO BRANCO";"PR";"BRASIL";"SSXO";2020-12-27;12:30:00;"SIM";"ATIVA";"A-158/CENIPA/2020";"NÃO";NA;0;1;"SIM";12;27;4;1;12
79754;"INCIDENTE GRAVE";-12,194444;-57,646944;"NOVA MARINGÁ";"MT";"BRASIL";"";2020-12-28;13:00:00;"SIM";"FINALIZADA";"";"NÃO";NA;0;1;"SIM";12;28;4;2;13
79800;"INCIDENTE";-23,506667;-46,633889;"SÃO PAULO";"SP";"BRASIL";"SBMT";2020-12-28;10:15:00;"SIM";"FINALIZADA";"";"NÃO";NA;0;1;"NÃO";12;28;4;2;10
79824;"ACIDENTE";-19,2125;-46,2405555555;"RIO PARANAÍBA";"MG";"BRASIL";"SNRP";2020-12-28;17:00:00;"SIM";"ATIVA";"A-159/CENIPA/2020";"NÃO";NA;0;1;"NÃO";12;28;4;2;17
79753;"INCIDENTE GRAVE";-18,045;-49,966944;"GOIATUBA";"GO";"BRASIL";"";2020-12-29;12:00:00;"SIM";"FINALIZADA";"";"NÃO";NA;0;1;"SIM";12;29;5;3;12
79755;"ACIDENTE";-24,659729;-52,289648;"MATO RICO";"PR";"BRASIL";"";2020-12-29;10:30:00;"NÃO";"ATIVA";"A-160/CENIPA/2020";"NÃO";NA;0;1;"NÃO";12;29;5;3;10
79769;"INCIDENTE GRAVE";-8,849167;-69,266389;"MANOEL URBANO";"AC";"BRASIL";"SIMB";2020-12-29;18:30:00;"SIM";"FINALIZADA";"";"NÃO";NA;0;1;"SIM";12;29;5;3;18
79804;"INCIDENTE";-23,0069444444;-47,1344444444;"CAMPINAS";"SP";"BRASIL";"SBKP";2020-12-29;19:00:00;"SIM";"FINALIZADA";"";"NÃO";NA;0;1;"NÃO";12;29;5;3;19
79757;"INCIDENTE GRAVE";-10,804722;-49,756389;"LAGOA DA CONFUSÃO";"TO";"BRASIL";"";2020-12-30;18:30:00;"SIM";"FINALIZADA";"";"NÃO";NA;0;1;"NÃO";12;30;5;4;18
79802;"INCIDENTE";-22,81;-43,25055555555;"RIO DE JANEIRO";"RJ";"BRASIL";"SBGL";2020-12-30;00:54:00;"SIM";"FINALIZADA";"";"NÃO";NA;0;1;"NÃO";12;30;5;4;0
79756;"INCIDENTE GRAVE";-22,507222;-54,364167;"VICENTINA";"MS";"BRASIL";"";2020-12-31;09:00:00;"SIM";"FINALIZADA";"";"NÃO";NA;0;1;"NÃO";12;31;5;5;9
79844;"INCIDENTE";NA;NA;"RIO DE JANEIRO";"RJ";"BRASIL";"SBJR";2020-12-31;13:24:00;"SIM";"FINALIZADA";"";"NÃO";NA;0;1;"NÃO";12;31;5;5;13
79758;"INCIDENTE";-23,536119;-46,499739;"SÃO PAULO";"SP";"BRASIL";"";2021-01-02;18:30:00;"SIM";"FINALIZADA";"";"NÃO";NA;0;1;"NÃO";1;2;1;7;18
79949;"ACIDENTE";-18,23222;-43,65027;"DIAMANTINA";"MG";"BRASIL";"SNDT";2021-01-02;11:51:00;"SIM";"ATIVA";"A-001/CENIPA/2021";"NÃO";NA;0;1;"SIM";1;2;1;7;11
79786;"INCIDENTE";-7,14833;-34,95027;"JOÃO PESSOA";"PB";"BRASIL";"";2021-01-03;13:58:00;"SIM";"FINALIZADA";"";"NÃO";NA;0;1;"NÃO";1;3;1;1;13
79770;"INCIDENTE";-15,65;-56,1175;"CUIABÁ";"MT";"BRASIL";"SBCY";2021-01-04;15:03:00;"SIM";"FINALIZADA";"";"NÃO";NA;0;1;"NÃO";1;4;1;2;15
79808;"INCIDENTE";-19,6244444444;-43,9719444444;"CONFINS";"MG";"BRASIL";"SBCF";2021-01-04;13:50:00;"SIM";"FINALIZADA";"";"NÃO";NA;0;1;"NÃO";1;4;1;2;13
79798;"ACIDENTE";-20,40805556;-47,77361111;"GUARÁ";"SP";"BRASIL";"";2021-01-05;20:30:00;"SIM";"ATIVA";"A-002/CENIPA/2021";"NÃO";NA;0;1;"NÃO";1;5;1;3;20
79823;"ACIDENTE";2,57288;-63,78873;"IRACEMA";"RR";"BRASIL";"";2021-01-05;20:07:00;"SIM";"ATIVA";"A-003/CENIPA/2021";"NÃO";NA;0;1;"NÃO";1;5;1;3;20
79784;"INCIDENTE";-20,599444;-54,6025;"CAMPO GRANDE";"MS";"BRASIL";"SSKG";2021-01-06;11:48:00;"SIM";"FINALIZADA";"";"NÃO";NA;0;1;"NÃO";1;6;1;4;11
79803;"INCIDENTE";2,84138;-60,69221;"BOA VISTA";"RR";"BRASIL";"SBBV";2021-01-06;21:41:00;"SIM";"FINALIZADA";"";"NÃO";NA;0;1;"NÃO";1;6;1;4;21
79809;"INCIDENTE";-23,43194444444;-46,46944444444;"GUARULHOS";"SP";"BRASIL";"SBGR";2021-01-06;12:48:00;"SIM";"FINALIZADA";"";"NÃO";NA;0;1;"NÃO";1;6;1;4;12
79811;"ACIDENTE";-40,3325;-20,423;"VILA VELHA";"ES";"BRASIL";"SIVU";2021-01-06;13:50:00;"NÃO";"ATIVA";"A-005/CENIPA/2021";"NÃO";NA;0;1;"NÃO";1;6;1;4;13
79814;"ACIDENTE";-20,18194;-44,87;"DIVINÓPOLIS";"MG";"BRASIL";"SNDV";2021-01-06;14:30:00;"SIM";"ATIVA";"A-004/CENIPA/2021";"NÃO";NA;0;1;"NÃO";1;6;1;4;14
79801;"INCIDENTE GRAVE";2,78718;-60,596007;"CANTÁ";"RR";"BRASIL";"SWPD";2021-01-07;12:35:00;"SIM";"FINALIZADA";"";"NÃO";NA;0;1;"NÃO";1;7;1;5;12
79805;"INCIDENTE";-23,4355555555;-46,4730555555;"GUARULHOS";"SP";"BRASIL";"SBGR";2021-01-07;02:05:00;"SIM";"FINALIZADA";"";"NÃO";NA;0;1;"NÃO";1;7;1;5;2
79865;"INCIDENTE";-18,89694;-41,98611;"GOVERNADOR VALADARES";"MG";"BRASIL";"SBGV";2021-01-07;15:31:00;"SIM";"FINALIZADA";"";"NÃO";NA;0;1;"NÃO";1;7;1;5;15
79812;"INCIDENTE";-20,4694444444;-54,6702777777;"CAMPO GRANDE";"MS";"BRASIL";"SBCG";2021-01-08;13:12:00;"SIM";"FINALIZADA";"";"NÃO";NA;0;1;"NÃO";1;8;2;6;13
79841;"INCIDENTE";-19,85194;-43,95055;"BELO HORIZONTE";"MG";"BRASIL";"SBBH";2021-01-08;14:05:00;"SIM";"FINALIZADA";"";"NÃO";NA;0;1;"NÃO";1;8;2;6;14
79850;"INCIDENTE";-3,77583;-38,53222;"FORTALEZA";"CE";"BRASIL";"SBFZ";2021-01-09;11:00:00;"SIM";"FINALIZADA";"";"NÃO";NA;0;1;"NÃO";1;9;2;7;11
79810;"INCIDENTE GRAVE";NA;NA;"CONCÓRDIA";"SC";"BRASIL";"SSCK";2021-01-10;13:00:00;"SIM";"FINALIZADA";"";"NÃO";NA;0;1;"NÃO";1;10;2;1;13
79821;"INCIDENTE";-2,4225;-54,7927777777;"SANTARÉM";"PA";"BRASIL";"SBSN";2021-01-10;03:26:00;"SIM";"FINALIZADA";"";"NÃO";NA;0;1;"NÃO";1;10;2;1;3
79816;"INCIDENTE";-23,4355555555;-46,4730555555;"GUARULHOS";"SP";"BRASIL";"SBGR";2021-01-11;11:50:00;"SIM";"FINALIZADA";"";"NÃO";NA;0;1;"NÃO";1;11;2;2;11
79818;"ACIDENTE";-13,574685;-52,268744;"CANARANA";"MT";"BRASIL";"SWEK";2021-01-13;20:00:00;"SIM";"ATIVA";"A-006/CENIPA/2021";"NÃO";NA;0;1;"SIM";1;13;2;4;20
79819;"INCIDENTE GRAVE";-20,60373;-54,595104;"CAMPO GRANDE";"MS";"BRASIL";"SSIE";2021-01-14;20:00:00;"SIM";"FINALIZADA";"";"NÃO";NA;0;1;"NÃO";1;14;2;5;20
79820;"INCIDENTE";NA;NA;"NOVA LIMA";"MG";"BRASIL";"SJLY";2021-01-14;09:27:00;"SIM";"FINALIZADA";"";"NÃO";NA;0;1;"NÃO";1;14;2;5;9
79822;"INCIDENTE";-18,8836111111;-48,2252777777;"UBERLÂNDIA";"MG";"BRASIL";"SBUL";2021-01-14;22:40:00;"SIM";"FINALIZADA";"";"NÃO";NA;0;1;"NÃO";1;14;2;5;22
79830;"INCIDENTE";-20,0472;-43,96138;"NOVA LIMA";"MG";"BRASIL";"SJLY";2021-01-14;09:27:00;"SIM";"FINALIZADA";"";"NÃO";NA;0;1;"NÃO";1;14;2;5;9
79917;"INCIDENTE GRAVE";-21,747222;-48,855833;"IBITINGA";"SP";"BRASIL";"SDIG";2021-01-17;15:15:00;"SIM";"FINALIZADA";"";"NÃO";NA;0;1;"NÃO";1;17;3;1;15
79825;"ACIDENTE";-8,77361;-35,31083;"BARREIROS";"PE";"BRASIL";"";2021-01-18;21:20:00;"SIM";"ATIVA";"A-007/CENIPA/2021";"NÃO";NA;0;1;"NÃO";1;18;3;2;21
79827;"INCIDENTE";-23,6261111111;-46,6563888888;"SÃO PAULO";"SP";"BRASIL";"SBSP";2021-01-19;16:20:00;"SIM";"FINALIZADA";"";"NÃO";NA;0;1;"NÃO";1;19;3;3;16
79829;"INCIDENTE";-19,833611;-44,601111;"PARÁ DE MINAS";"MG";"BRASIL";"SNPA";2021-01-19;20:10:00;"SIM";"FINALIZADA";"";"NÃO";NA;0;1;"NÃO";1;19;3;3;20
79831;"INCIDENTE GRAVE";-25,53166666666;-49,17611111111;"CURITIBA";"PR";"BRASIL";"SBCT";2021-01-19;12:50:00;"SIM";"ATIVA";"IG-008/CENIPA/2021";"NÃO";NA;0;2;"NÃO";1;19;3;3;12
79826;"INCIDENTE";-12,9086111111;-38,3225;"SALVADOR";"BA";"BRASIL";"SBSV";2021-01-20;08:10:00;"SIM";"FINALIZADA";"";"NÃO";NA;0;1;"NÃO";1;20;3;4;8
